AccelX,AccelY,AccelZ,GyroX,GyroY,GyroZ,Pitch,Roll,target,target_name
-10.33,-6.27,-0.36,-0.67,0.36,-1.5,-6.27,-10.33,0.0,walk
-10.73,-6.16,-0.7,-0.72,0.45,-1.54,-6.16,-10.73,0.0,walk
-11.03,-5.98,-0.94,-0.69,0.61,-1.54,-5.98,-11.03,0.0,walk
-11.22,-6.11,-0.86,-0.53,0.82,-1.51,-6.11,-11.22,0.0,walk
-11.26,-6.33,-0.44,-0.31,1.01,-1.51,-6.33,-11.26,0.0,walk
-11.15,-6.47,0.1,-0.24,1.14,-1.56,-6.47,-11.15,0.0,walk
-10.93,-6.37,0.55,-0.24,1.24,-1.63,-6.37,-10.93,0.0,walk
-10.7,-6.28,0.94,-0.16,1.29,-1.71,-6.28,-10.7,0.0,walk
-10.52,-5.85,1.23,-0.13,1.28,-1.8,-5.85,-10.52,0.0,walk
-10.31,-5.32,1.32,-0.21,1.23,-1.86,-5.32,-10.31,0.0,walk
-10.12,-4.82,1.28,-0.32,1.2,-1.88,-4.82,-10.12,0.0,walk
-9.95,-4.26,1.32,-0.44,1.2,-1.83,-4.26,-9.95,0.0,walk
-9.77,-3.86,1.42,-0.56,1.16,-1.72,-3.86,-9.77,0.0,walk
-9.59,-3.61,1.36,-0.57,1.06,-1.61,-3.61,-9.59,0.0,walk
-9.31,-3.34,1.03,-0.6,0.97,-1.49,-3.34,-9.31,0.0,walk
-9.02,-3.1,0.59,-0.71,0.93,-1.35,-3.1,-9.02,0.0,walk
-8.76,-2.97,0.26,-0.86,0.93,-1.2,-2.97,-8.76,0.0,walk
-8.48,-2.94,0.02,-0.85,0.96,-1.07,-2.94,-8.48,0.0,walk
-8.22,-2.83,-0.07,-0.8,1.0,-0.92,-2.83,-8.22,0.0,walk
-7.95,-2.81,-0.15,-0.65,1.01,-0.77,-2.81,-7.95,0.0,walk
-7.76,-2.97,-0.26,-0.49,1.0,-0.63,-2.97,-7.76,0.0,walk
-7.57,-2.96,-0.42,-0.27,0.97,-0.54,-2.96,-7.57,0.0,walk
-7.35,-2.83,-0.57,-0.18,0.97,-0.44,-2.83,-7.35,0.0,walk
-7.25,-2.75,-0.63,-0.1,0.99,-0.35,-2.75,-7.25,0.0,walk
-7.07,-2.52,-0.66,0.1,0.99,-0.25,-2.52,-7.07,0.0,walk
-6.98,-2.26,-0.67,0.18,1.03,-0.1,-2.26,-6.98,0.0,walk
-6.84,-2.25,-0.46,0.26,1.06,0.06,-2.25,-6.84,0.0,walk
-6.73,-2.3,-0.26,0.34,1.06,0.21,-2.3,-6.73,0.0,walk
-6.68,-2.34,-0.13,0.45,1.03,0.34,-2.34,-6.68,0.0,walk
-6.65,-2.26,-0.07,0.52,1.01,0.47,-2.26,-6.65,0.0,walk
-6.72,-2.2,0.0,0.56,0.99,0.62,-2.2,-6.72,0.0,walk
-6.81,-2.31,0.1,0.65,0.97,0.78,-2.31,-6.81,0.0,walk
-7.02,-2.53,0.13,0.75,0.97,0.94,-2.53,-7.02,0.0,walk
-7.16,-2.66,0.29,0.78,0.97,1.07,-2.66,-7.16,0.0,walk
-7.41,-2.85,0.61,0.81,0.97,1.22,-2.85,-7.41,0.0,walk
-7.66,-3.07,0.92,0.91,0.94,1.37,-3.07,-7.66,0.0,walk
-7.93,-3.23,1.18,1.04,0.88,1.54,-3.23,-7.93,0.0,walk
-8.17,-3.67,1.23,1.04,0.81,1.71,-3.67,-8.17,0.0,walk
-8.44,-4.33,1.03,0.96,0.74,1.83,-4.33,-8.44,0.0,walk
-8.7,-5.05,0.63,0.95,0.7,1.88,-5.05,-8.7,0.0,walk
-9.01,-5.36,0.21,1.03,0.69,1.87,-5.36,-9.01,0.0,walk
-9.4,-5.53,-0.1,1.12,0.74,1.88,-5.53,-9.4,0.0,walk
-9.79,-5.8,-0.23,1.31,0.82,1.9,-5.8,-9.79,0.0,walk
-10.53,-6.06,-0.3,1.46,0.95,1.91,-6.06,-10.53,0.0,walk
-11.58,-6.27,-0.23,1.61,1.11,1.85,-6.27,-11.58,0.0,walk
-12.28,-5.94,0.04,1.86,1.3,1.8,-5.94,-12.28,0.0,walk
-12.5,-5.43,0.69,2.16,1.55,1.88,-5.43,-12.5,0.0,walk
-12.37,-5.65,1.63,2.33,1.74,2.08,-5.65,-12.37,0.0,walk
-12.03,-6.34,2.42,2.53,1.82,2.19,-6.34,-12.03,0.0,walk
-11.51,-7.1,2.94,2.81,1.88,2.23,-7.1,-11.51,0.0,walk
-11.0,-7.77,3.5,2.99,1.9,2.2,-7.77,-11.0,0.0,walk
-10.4,-8.54,3.95,3.13,1.85,2.08,-8.54,-10.4,0.0,walk
-9.7,-8.86,4.42,3.14,1.75,1.84,-8.86,-9.7,0.0,walk
-9.03,-8.75,4.85,2.93,1.53,1.55,-8.75,-9.03,0.0,walk
-8.49,-8.46,4.8,2.66,1.21,1.24,-8.46,-8.49,0.0,walk
-8.07,-7.85,4.07,2.51,0.93,0.98,-7.85,-8.07,0.0,walk
-7.84,-7.21,3.16,2.33,0.82,0.81,-7.21,-7.84,0.0,walk
-7.87,-6.65,2.62,2.25,0.85,0.7,-6.65,-7.87,0.0,walk
-8.05,-6.14,2.61,2.18,0.95,0.67,-6.14,-8.05,0.0,walk
-8.27,-5.77,2.94,2.07,1.01,0.68,-5.77,-8.27,0.0,walk
-8.39,-5.63,3.16,2.03,1.03,0.71,-5.63,-8.39,0.0,walk
-8.39,-5.65,3.18,2.02,1.03,0.79,-5.65,-8.39,0.0,walk
-8.29,-6.01,3.06,2.1,1.07,0.87,-6.01,-8.29,0.0,walk
-8.13,-6.57,3.17,2.12,1.13,0.91,-6.57,-8.13,0.0,walk
-7.97,-7.25,3.47,2.07,1.17,0.86,-7.25,-7.97,0.0,walk
-7.79,-7.58,3.75,2.06,1.15,0.74,-7.58,-7.79,0.0,walk
-7.59,-7.71,3.95,2.01,1.1,0.6,-7.71,-7.59,0.0,walk
-7.48,-7.67,4.12,1.98,1.04,0.45,-7.67,-7.48,0.0,walk
-7.39,-7.34,4.29,1.97,0.96,0.32,-7.34,-7.39,0.0,walk
-7.38,-7.07,4.41,1.93,0.84,0.24,-7.07,-7.38,0.0,walk
-7.38,-6.9,4.15,1.89,0.7,0.17,-6.9,-7.38,0.0,walk
-7.37,-6.68,3.77,1.85,0.62,0.12,-6.68,-7.37,0.0,walk
-7.4,-6.49,3.62,1.82,0.58,0.09,-6.49,-7.4,0.0,walk
-7.43,-6.38,3.71,1.79,0.53,0.06,-6.38,-7.43,0.0,walk
-7.43,-6.3,3.61,1.77,0.43,0.03,-6.3,-7.43,0.0,walk
-7.4,-6.15,3.42,1.69,0.34,0.01,-6.15,-7.4,0.0,walk
-7.4,-6.21,3.17,1.62,0.23,0.01,-6.21,-7.4,0.0,walk
-7.35,-6.31,2.7,1.62,0.12,-0.01,-6.31,-7.35,0.0,walk
-7.38,-6.37,2.3,1.6,0.06,-0.05,-6.37,-7.38,0.0,walk
-7.43,-6.2,2.03,1.59,0.0,-0.11,-6.2,-7.43,0.0,walk
-7.56,-6.16,1.68,1.58,-0.07,-0.14,-6.16,-7.56,0.0,walk
-7.6,-6.0,1.29,1.52,-0.12,-0.15,-6.0,-7.6,0.0,walk
-7.68,-5.94,0.97,1.52,-0.14,-0.17,-5.94,-7.68,0.0,walk
-7.71,-5.69,0.75,1.54,-0.12,-0.17,-5.69,-7.71,0.0,walk
-7.72,-5.62,0.66,1.54,-0.11,-0.15,-5.62,-7.72,0.0,walk
-7.77,-5.48,0.63,1.5,-0.12,-0.13,-5.48,-7.77,0.0,walk
-7.81,-5.42,0.62,1.46,-0.16,-0.09,-5.42,-7.81,0.0,walk
-7.87,-5.43,0.46,1.4,-0.21,-0.05,-5.43,-7.87,0.0,walk
-7.94,-5.52,0.16,1.32,-0.27,-0.01,-5.52,-7.94,0.0,walk
-8.04,-5.54,-0.23,1.23,-0.29,0.01,-5.54,-8.04,0.0,walk
-8.16,-5.64,-0.54,1.19,-0.28,0.06,-5.64,-8.16,0.0,walk
-8.25,-5.77,-0.79,1.22,-0.24,0.11,-5.77,-8.25,0.0,walk
-8.29,-6.15,-0.89,1.18,-0.2,0.16,-6.15,-8.29,0.0,walk
-8.25,-6.45,-1.03,1.19,-0.16,0.16,-6.45,-8.25,0.0,walk
-8.15,-6.64,-0.99,1.19,-0.1,0.14,-6.64,-8.15,0.0,walk
-8.1,-6.71,-0.91,1.17,-0.08,0.14,-6.71,-8.1,0.0,walk
-8.06,-7.02,-0.86,1.09,-0.09,0.13,-7.02,-8.06,0.0,walk
-7.99,-7.24,-1.05,0.97,-0.13,0.09,-7.24,-7.99,0.0,walk
-7.98,-7.38,-1.43,0.82,-0.16,0.03,-7.38,-7.98,0.0,walk
-7.99,-7.47,-1.93,0.74,-0.13,-0.05,-7.47,-7.99,0.0,walk
-8.08,-7.36,-2.32,0.74,-0.01,-0.12,-7.36,-8.08,0.0,walk
-8.38,-7.16,-2.22,0.71,0.17,-0.18,-7.16,-8.38,0.0,walk
-8.9,-6.82,-1.62,0.62,0.32,-0.21,-6.82,-8.9,0.0,walk
-9.42,-6.48,-0.91,0.5,0.37,-0.19,-6.48,-9.42,0.0,walk
-9.68,-6.22,-0.54,0.38,0.36,-0.1,-6.22,-9.68,0.0,walk
-9.82,-6.67,-0.45,0.29,0.34,0.07,-6.67,-9.82,0.0,walk
0.33,-2.88,-9.69,0.02,0.85,0.82,-2.88,0.33,1.0,walk1
0.4,-3.31,-9.77,-0.13,0.94,0.86,-3.31,0.4,1.0,walk1
0.48,-3.25,-9.64,-0.27,1.07,0.9,-3.25,0.48,1.0,walk1
0.52,-3.17,-9.03,-0.36,1.17,0.99,-3.17,0.52,1.0,walk1
0.63,-3.52,-8.48,-0.32,1.2,1.09,-3.52,0.63,1.0,walk1
0.86,-3.89,-8.0,-0.24,1.21,1.19,-3.89,0.86,1.0,walk1
1.08,-4.14,-7.46,-0.22,1.19,1.26,-4.14,1.08,1.0,walk1
1.36,-4.46,-7.02,-0.28,1.14,1.36,-4.46,1.36,1.0,walk1
1.7,-5.05,-6.79,-0.3,1.06,1.45,-5.05,1.7,1.0,walk1
1.96,-5.64,-6.58,-0.21,0.98,1.46,-5.64,1.96,1.0,walk1
2.23,-6.1,-6.34,-0.11,0.89,1.43,-6.1,2.23,1.0,walk1
2.55,-6.36,-6.37,-0.09,0.75,1.35,-6.36,2.55,1.0,walk1
2.79,-6.54,-6.5,-0.21,0.65,1.22,-6.54,2.79,1.0,walk1
2.86,-6.51,-6.33,-0.21,0.5,1.07,-6.51,2.86,1.0,walk1
3.02,-6.27,-6.4,-0.34,0.32,0.92,-6.27,3.02,1.0,walk1
3.09,-5.87,-6.66,-0.41,0.19,0.86,-5.87,3.09,1.0,walk1
3.08,-5.4,-6.86,-0.44,0.1,0.89,-5.4,3.08,1.0,walk1
3.02,-5.32,-7.21,-0.45,0.01,0.97,-5.32,3.02,1.0,walk1
3.04,-5.38,-7.73,-0.28,-0.01,1.04,-5.38,3.04,1.0,walk1
3.19,-5.65,-8.28,-0.09,0.06,1.06,-5.65,3.19,1.0,walk1
3.06,-6.0,-8.38,0.17,0.19,1.05,-6.0,3.06,1.0,walk1
3.12,-6.03,-8.26,0.4,0.32,0.95,-6.03,3.12,1.0,walk1
2.99,-5.8,-7.81,0.49,0.39,0.79,-5.8,2.99,1.0,walk1
2.56,-4.5,-7.26,-0.32,0.62,0.81,-4.5,2.56,1.0,walk1
2.78,-4.92,-5.99,-0.66,0.41,0.67,-4.92,2.78,1.0,walk1
2.55,-3.96,-6.57,-0.48,0.11,0.79,-3.96,2.55,1.0,walk1
2.86,-4.21,-7.81,-0.62,0.04,0.97,-4.21,2.86,1.0,walk1
2.27,-4.85,-8.54,-0.82,0.1,1.04,-4.85,2.27,1.0,walk1
2.24,-5.67,-9.03,-0.57,0.26,0.95,-5.67,2.24,1.0,walk1
2.12,-5.6,-8.92,-0.17,0.46,0.71,-5.6,2.12,1.0,walk1
2.08,-5.81,-8.26,0.47,0.58,0.37,-5.81,2.08,1.0,walk1
1.8,-4.22,-7.97,1.42,0.7,0.27,-4.22,1.8,1.0,walk1
2.07,-4.12,-7.47,1.66,0.73,0.41,-4.12,2.07,1.0,walk1
2.02,-4.84,-7.27,1.4,0.72,0.56,-4.84,2.02,1.0,walk1
1.93,-6.0,-7.24,0.99,0.68,0.57,-6.0,1.93,1.0,walk1
2.09,-6.4,-7.33,0.57,0.69,0.42,-6.4,2.09,1.0,walk1
2.64,-5.81,-7.5,-0.11,0.76,0.36,-5.81,2.64,1.0,walk1
2.83,-4.81,-7.89,-1.53,0.98,0.56,-4.81,2.83,1.0,walk1
3.09,-4.31,-7.71,-3.51,1.24,0.95,-4.31,3.09,1.0,walk1
2.26,-3.39,-7.01,-5.6,1.24,1.54,-3.39,2.26,1.0,walk1
1.83,-5.09,-6.61,-6.66,0.71,1.96,-5.09,1.83,1.0,walk1
1.37,-7.86,-7.88,-3.97,-0.21,1.54,-7.86,1.37,1.0,walk1
1.39,-6.24,-10.93,-1.53,-0.28,1.25,-6.24,1.39,1.0,walk1
2.32,-7.59,-11.62,-1.55,0.04,0.75,-7.59,2.32,1.0,walk1
2.17,-7.37,-10.99,-1.5,0.36,0.09,-7.37,2.17,1.0,walk1
1.96,-5.92,-9.85,-0.76,0.5,-0.29,-5.92,1.96,1.0,walk1
1.21,-4.74,-9.07,-0.29,0.46,-0.33,-4.74,1.21,1.0,walk1
1.55,-4.35,-8.73,-0.24,0.32,-0.22,-4.35,1.55,1.0,walk1
1.7,-4.31,-9.0,-0.31,0.16,-0.12,-4.31,1.7,1.0,walk1
1.42,-3.94,-9.2,-0.8,0.04,-0.15,-3.94,1.42,1.0,walk1
1.19,-3.23,-8.94,-1.2,-0.09,-0.1,-3.23,1.19,1.0,walk1
0.82,-3.06,-8.47,-1.19,-0.33,0.15,-3.06,0.82,1.0,walk1
1.22,-3.19,-9.17,-1.54,-0.68,0.45,-3.19,1.22,1.0,walk1
1.0,-5.11,-9.82,-1.06,-0.87,0.39,-5.11,1.0,1.0,walk1
1.07,-5.39,-10.65,-0.04,-0.86,-0.12,-5.39,1.07,1.0,walk1
0.34,-4.54,-11.16,1.03,-0.61,-0.72,-4.54,0.34,1.0,walk1
0.93,-2.93,-11.21,1.8,-0.12,-1.01,-2.93,0.93,1.0,walk1
2.27,-1.42,-9.87,1.59,0.41,-0.88,-1.42,2.27,1.0,walk1
2.38,-0.55,-6.84,0.41,0.42,-0.42,-0.55,2.38,1.0,walk1
0.54,-2.57,-5.3,0.43,-0.03,0.11,-2.57,0.54,1.0,walk1
1.05,-3.78,-6.25,0.24,-0.58,0.35,-3.78,1.05,1.0,walk1
2.84,-5.33,-7.47,0.06,-0.85,-0.03,-5.33,2.84,1.0,walk1
1.48,-3.92,-8.55,0.31,-1.02,-0.55,-3.92,1.48,1.0,walk1
1.54,-2.23,-10.58,-0.14,-0.88,-0.48,-2.23,1.54,1.0,walk1
0.97,-2.78,-11.36,-0.5,-0.41,-0.21,-2.78,0.97,1.0,walk1
0.58,-4.14,-10.41,-0.58,-0.03,-0.11,-4.14,0.58,1.0,walk1
0.35,-4.87,-9.03,-0.64,0.03,-0.18,-4.87,0.35,1.0,walk1
0.09,-5.44,-8.41,-0.59,-0.2,-0.34,-5.44,0.09,1.0,walk1
0.03,-5.25,-9.07,-0.5,-0.47,-0.57,-5.25,0.03,1.0,walk1
0.07,-4.0,-10.44,-0.39,-0.54,-0.7,-4.0,0.07,1.0,walk1
0.41,-2.88,-11.16,-0.28,-0.3,-0.61,-2.88,0.41,1.0,walk1
-0.97,-2.71,-10.5,-0.15,0.08,-0.4,-2.71,-0.97,1.0,walk1
1.38,-3.38,-9.81,0.2,0.34,-0.32,-3.38,1.38,1.0,walk1
0.89,-2.75,-8.47,0.13,0.49,-0.21,-2.75,0.89,1.0,walk1
1.02,-3.47,-7.17,0.23,0.5,-0.07,-3.47,1.02,1.0,walk1
1.17,-3.57,-6.25,0.29,0.39,-0.06,-3.57,1.17,1.0,walk1
1.2,-3.23,-5.98,0.34,0.18,-0.07,-3.23,1.2,1.0,walk1
1.28,-2.72,-6.55,0.26,-0.09,0.02,-2.72,1.28,1.0,walk1
1.29,-2.79,-7.83,0.05,-0.23,0.14,-2.79,1.29,1.0,walk1
1.24,-2.67,-8.87,-0.05,-0.18,0.24,-2.67,1.24,1.0,walk1
1.3,-2.39,-9.24,-0.36,-0.02,0.37,-2.39,1.3,1.0,walk1
1.49,-2.65,-9.05,-0.5,0.14,0.53,-2.65,1.49,1.0,walk1
1.44,-2.29,-8.52,-0.52,0.22,0.72,-2.29,1.44,1.0,walk1
1.41,-2.06,-8.3,-0.74,0.19,0.95,-2.06,1.41,1.0,walk1
1.11,-1.83,-8.84,-0.98,0.13,1.18,-1.83,1.11,1.0,walk1
1.38,-1.65,-9.71,-1.18,0.21,1.4,-1.65,1.38,1.0,walk1
1.12,-1.86,-10.39,-1.56,0.47,1.69,-1.86,1.12,1.0,walk1
0.39,-3.19,-9.77,-1.52,0.67,1.84,-3.19,0.39,1.0,walk1
0.58,-4.52,-9.48,-1.7,0.64,1.72,-4.52,0.58,1.0,walk1
0.62,-5.25,-9.92,-2.13,0.52,1.19,-5.25,0.62,1.0,walk1
0.93,-4.03,-10.53,-2.08,0.5,0.68,-4.03,0.93,1.0,walk1
1.34,-2.59,-10.38,-2.06,0.67,0.49,-2.59,1.34,1.0,walk1
1.3,-2.1,-9.5,-1.88,0.74,0.44,-2.1,1.3,1.0,walk1
1.4,-1.88,-8.87,-1.54,0.65,0.41,-1.88,1.4,1.0,walk1
1.55,-1.78,-8.64,-1.2,0.5,0.37,-1.78,1.55,1.0,walk1
1.49,-1.9,-8.54,-0.96,0.33,0.35,-1.9,1.49,1.0,walk1
1.7,-1.82,-8.85,-0.79,0.16,0.25,-1.82,1.7,1.0,walk1
1.85,-1.18,-9.4,-0.77,0.09,0.19,-1.18,1.85,1.0,walk1
1.89,-0.97,-9.93,-0.78,0.15,0.24,-0.97,1.89,1.0,walk1
1.78,-1.61,-10.07,-0.84,0.26,0.28,-1.61,1.78,1.0,walk1
2.15,-2.18,-10.4,-1.19,0.31,0.19,-2.18,2.15,1.0,walk1
2.02,-1.94,-10.83,-1.6,0.43,0.0,-1.94,2.02,1.0,walk1
1.69,-0.86,-10.78,-1.54,0.54,-0.11,-0.86,1.69,1.0,walk1
1.58,0.31,-10.38,-1.33,0.62,-0.08,0.31,1.58,1.0,walk1
1.6,0.84,-9.84,-1.15,0.55,0.07,0.84,1.6,1.0,walk1
2.27,0.78,-9.75,-1.05,0.39,0.24,0.78,2.27,1.0,walk1
2.15,0.63,-10.11,-0.96,0.37,0.32,0.63,2.15,1.0,walk1
2.18,0.28,-9.97,-0.94,0.36,0.34,0.28,2.18,1.0,walk1
2.18,0.45,-9.66,-0.75,0.32,0.29,0.45,2.18,1.0,walk1
2.04,1.13,-9.33,-0.46,0.15,0.33,1.13,2.04,1.0,walk1
2.06,1.14,-9.74,-0.37,-0.06,0.46,1.14,2.06,1.0,walk1
2.09,0.64,-10.44,-0.43,-0.16,0.55,0.64,2.09,1.0,walk1
2.02,0.06,-11.06,-0.4,-0.13,0.53,0.06,2.02,1.0,walk1
1.98,-0.21,-11.09,-0.38,-0.0,0.43,-0.21,1.98,1.0,walk1
1.92,-0.01,-10.77,-0.37,0.11,0.28,-0.01,1.92,1.0,walk1
1.97,0.69,-10.09,-0.35,0.19,0.21,0.69,1.97,1.0,walk1
1.92,1.11,-9.11,-0.56,0.18,0.31,1.11,1.92,1.0,walk1
1.93,0.48,-8.59,-0.63,0.1,0.42,0.48,1.93,1.0,walk1
1.9,0.05,-8.77,-0.57,0.07,0.34,0.05,1.9,1.0,walk1
1.98,0.24,-9.01,-0.51,0.12,0.22,0.24,1.98,1.0,walk1
1.99,0.64,-8.94,-0.44,0.22,0.13,0.64,1.99,1.0,walk1
1.96,0.91,-8.47,-0.28,0.33,0.1,0.91,1.96,1.0,walk1
1.97,0.85,-7.94,-0.13,0.33,0.06,0.85,1.97,1.0,walk1
1.87,1.03,-7.59,-0.04,0.25,-0.01,1.03,1.87,1.0,walk1
1.81,1.17,-7.61,-0.02,0.12,-0.06,1.17,1.81,1.0,walk1
1.49,1.58,-7.87,-0.05,-0.06,-0.14,1.58,1.49,1.0,walk1
1.05,2.05,-8.26,0.07,-0.34,-0.1,2.05,1.05,1.0,walk1
0.92,2.24,-9.51,0.04,-0.64,0.07,2.24,0.92,1.0,walk1
0.8,1.67,-11.29,0.05,-0.73,0.26,1.67,0.8,1.0,walk1
0.98,1.03,-12.47,0.2,-0.51,0.35,1.03,0.98,1.0,walk1
1.21,0.91,-12.4,0.32,-0.06,0.37,0.91,1.21,1.0,walk1
1.3,0.58,-10.81,0.26,0.31,0.4,0.58,1.3,1.0,walk1
1.44,0.24,-8.79,0.23,0.45,0.39,0.24,1.44,1.0,walk1
1.77,-0.12,-7.38,0.23,0.37,0.36,-0.12,1.77,1.0,walk1
1.93,-0.1,-6.59,0.25,0.22,0.3,-0.1,1.93,1.0,walk1
2.01,-0.27,-6.31,0.26,0.02,0.22,-0.27,2.01,1.0,walk1
2.18,-0.27,-6.65,0.27,-0.22,0.14,-0.27,2.18,1.0,walk1
2.35,-0.33,-7.5,0.3,-0.37,0.08,-0.33,2.35,1.0,walk1
2.59,0.05,-8.29,0.07,-0.37,0.04,0.05,2.59,1.0,walk1
2.26,-0.18,-8.57,-0.27,-0.34,0.03,-0.18,2.26,1.0,walk1
2.17,-0.2,-8.77,-0.29,-0.32,-0.05,-0.2,2.17,1.0,walk1
2.1,0.03,-9.15,-0.33,-0.36,-0.14,0.03,2.1,1.0,walk1
2.09,0.44,-9.63,-0.2,-0.36,-0.19,0.44,2.09,1.0,walk1
2.15,0.44,-9.97,-0.11,-0.29,-0.19,0.44,2.15,1.0,walk1
2.14,0.32,-9.93,-0.02,-0.19,-0.22,0.32,2.14,1.0,walk1
2.25,0.24,-9.7,-0.02,-0.14,-0.29,0.24,2.25,1.0,walk1
2.3,0.5,-9.64,0.05,-0.12,-0.39,0.5,2.3,1.0,walk1
2.38,0.75,-9.51,0.17,-0.1,-0.43,0.75,2.38,1.0,walk1
2.45,1.15,-9.17,0.25,-0.12,-0.42,1.15,2.45,1.0,walk1
2.46,1.4,-8.95,0.21,-0.19,-0.3,1.4,2.46,1.0,walk1
2.42,1.15,-9.2,-0.01,-0.24,-0.11,1.15,2.42,1.0,walk1
2.31,0.13,-9.52,-0.02,-0.24,-0.04,0.13,2.31,1.0,walk1
2.36,-0.29,-9.93,-0.02,-0.2,-0.11,-0.29,2.36,1.0,walk1
2.42,-0.46,-10.07,-0.03,-0.08,-0.21,-0.46,2.42,1.0,walk1
2.39,-0.34,-9.7,-0.03,0.04,-0.33,-0.34,2.39,1.0,walk1
2.26,0.18,-9.28,-0.07,0.05,-0.39,0.18,2.26,1.0,walk1
2.17,0.41,-9.39,-0.09,0.02,-0.39,0.41,2.17,1.0,walk1
2.14,0.41,-9.94,-0.09,0.03,-0.41,0.41,2.14,1.0,walk1
2.41,0.43,-10.18,-0.03,0.15,-0.45,0.43,2.41,1.0,walk1
2.3,0.61,-9.66,0.01,0.26,-0.47,0.61,2.3,1.0,walk1
2.12,0.69,-9.05,-0.11,0.19,-0.47,0.69,2.12,1.0,walk1
1.81,0.97,-9.22,-0.24,-0.04,-0.43,0.97,1.81,1.0,walk1
1.56,0.83,-10.47,-0.33,-0.32,-0.37,0.83,1.56,1.0,walk1
1.32,0.5,-12.22,-0.21,-0.42,-0.36,0.5,1.32,1.0,walk1
1.13,0.29,-13.32,-0.06,-0.33,-0.38,0.29,1.13,1.0,walk1
0.92,0.32,-13.44,-0.02,-0.13,-0.44,0.32,0.92,1.0,walk1
0.64,0.86,-12.57,0.03,0.04,-0.49,0.86,0.64,1.0,walk1
0.3,1.44,-11.47,-0.02,0.04,-0.44,1.44,0.3,1.0,walk1
0.1,1.34,-11.18,-0.11,-0.1,-0.33,1.34,0.1,1.0,walk1
0.05,0.85,-11.66,-0.04,-0.16,-0.23,0.85,0.05,1.0,walk1
0.11,0.18,-11.84,0.0,-0.07,-0.19,0.18,0.11,1.0,walk1
0.23,-0.57,-11.28,0.09,0.09,-0.25,-0.57,0.23,1.0,walk1
0.55,-0.76,-10.31,0.16,0.27,-0.38,-0.76,0.55,1.0,walk1
0.79,-0.71,-8.92,0.11,0.45,-0.49,-0.71,0.79,1.0,walk1
0.96,-0.6,-7.35,-0.04,0.53,-0.59,-0.6,0.96,1.0,walk1
1.06,-0.24,-6.15,-0.28,0.46,-0.65,-0.24,1.06,1.0,walk1
1.02,0.17,-5.55,-0.53,0.28,-0.65,0.17,1.02,1.0,walk1
0.96,0.48,-5.87,-0.78,0.02,-0.61,0.48,0.96,1.0,walk1
0.84,0.44,-7.01,-0.88,-0.18,-0.56,0.44,0.84,1.0,walk1
0.7,0.29,-8.14,-0.93,-0.23,-0.57,0.29,0.7,1.0,walk1
0.46,0.64,-8.79,-0.87,-0.21,-0.6,0.64,0.46,1.0,walk1
0.23,1.05,-9.12,-0.7,-0.23,-0.56,1.05,0.23,1.0,walk1
0.19,1.19,-9.56,-0.54,-0.25,-0.5,1.19,0.19,1.0,walk1
0.12,1.22,-9.73,-0.38,-0.23,-0.42,1.22,0.12,1.0,walk1
0.13,1.02,-9.81,-0.29,-0.26,-0.33,1.02,0.13,1.0,walk1
0.29,0.79,-10.28,-0.18,-0.29,-0.26,0.79,0.29,1.0,walk1
0.52,0.44,-10.64,-0.08,-0.2,-0.2,0.44,0.52,1.0,walk1
0.77,0.08,-10.27,-0.02,-0.05,-0.17,0.08,0.77,1.0,walk1
0.96,0.03,-9.46,-0.03,0.03,-0.17,0.03,0.96,1.0,walk1
1.09,0.28,-8.97,-0.14,0.0,-0.14,0.28,1.09,1.0,walk1
1.15,0.6,-8.87,-0.2,-0.03,-0.09,0.6,1.15,1.0,walk1
1.11,0.54,-8.77,-0.19,-0.08,-0.0,0.54,1.11,1.0,walk1
1.1,0.08,-8.87,-0.13,-0.18,0.05,0.08,1.1,1.0,walk1
1.11,-0.2,-9.36,-0.06,-0.25,0.02,-0.2,1.11,1.0,walk1
1.23,-0.45,-9.82,0.01,-0.23,-0.04,-0.45,1.23,1.0,walk1
1.25,-0.18,-9.95,0.04,-0.16,-0.12,-0.18,1.25,1.0,walk1
1.25,0.26,-9.8,0.08,-0.09,-0.15,0.26,1.25,1.0,walk1
1.24,0.42,-9.43,0.11,-0.05,-0.11,0.42,1.24,1.0,walk1
1.29,0.32,-9.19,0.06,-0.07,-0.11,0.32,1.29,1.0,walk1
1.36,0.58,-9.24,0.01,-0.07,-0.11,0.58,1.36,1.0,walk1
1.32,0.86,-9.06,0.0,-0.04,-0.05,0.86,1.32,1.0,walk1
1.22,0.79,-8.78,0.01,-0.07,0.02,0.79,1.22,1.0,walk1
1.21,0.58,-8.88,0.0,-0.15,0.05,0.58,1.21,1.0,walk1
1.21,0.57,-9.25,-0.03,-0.17,0.04,0.57,1.21,1.0,walk1
1.11,0.71,-9.37,-0.03,-0.13,0.04,0.71,1.11,1.0,walk1
1.09,0.72,-9.14,-0.0,-0.1,0.05,0.72,1.09,1.0,walk1
1.05,0.63,-9.0,0.05,-0.11,0.04,0.63,1.05,1.0,walk1
0.97,0.71,-8.92,0.03,-0.11,0.01,0.71,0.97,1.0,walk1
0.74,1.07,-8.57,-0.02,-0.16,0.03,1.07,0.74,1.0,walk1
0.47,1.22,-8.68,-0.16,-0.31,0.08,1.22,0.47,1.0,walk1
0.4,0.96,-9.52,-0.21,-0.46,0.12,0.96,0.4,1.0,walk1
